29, 38, 45, 64, 77, 78, 79, 82, 93, 100
4, 6, 12, 37, 60, 62, 64, 74, 86, 90
13, 20, 22, 39, 44, 65, 70, 80, 87, 88
6, 19, 40, 41, 63, 77, 85, 86, 88, 90
4, 23, 24, 34, 51, 75, 76, 80, 87, 91
5, 14, 15, 35, 39, 41, 63, 77, 85, 92
25, 28, 32, 39, 40, 64, 67, 70, 90, 96
2, 22, 24, 31, 32, 42, 48, 50, 95, 99
1, 7, 25, 34, 49, 62, 70, 87, 91, 94
8, 22, 40, 50, 58, 61, 68, 70, 83, 92
3, 6, 14, 17, 41, 49, 70, 83, 86, 89
6, 31, 35, 44, 55, 68, 75, 89, 91, 93
4, 31, 42, 49, 55, 64, 71, 78, 92, 99
3, 9, 27, 34, 38, 51, 57, 71, 89, 100
5, 18, 24, 27, 34, 39, 63, 74, 85, 87
4, 11, 20, 25, 55, 59, 67, 76, 88, 89
1, 17, 29, 38, 46, 56, 95, 96, 97, 98
13, 16, 19, 20, 25, 66, 72, 87, 89, 99
3, 9, 10, 26, 27, 51, 64, 68, 70, 100
7, 10, 15, 43, 59, 73, 84, 85, 95, 98
16, 17, 20, 26, 32, 41, 51, 80, 81, 100
15, 20, 26, 28, 35, 56, 59, 64, 80, 85
2, 7, 12, 15, 20, 50, 53, 63, 93, 97
6, 11, 21, 29, 41, 43, 63, 66, 89, 91
1, 2, 25, 44, 59, 68, 84, 92, 96, 100
1, 2, 3, 33, 43, 46, 61, 70, 82, 100
8, 13, 27, 33, 37, 46, 50, 69, 76, 100
9, 11, 13, 22, 28, 38, 45, 68, 78, 93
8, 10, 11, 31, 63, 64, 72, 77, 85, 88
6, 25, 38, 41, 49, 59, 61, 63, 71, 84
4, 20, 26, 38, 39, 46, 47, 65, 67, 82
1, 24, 55, 61, 68, 70, 78, 79, 91, 96
1, 7, 45, 53, 59, 61, 65, 71, 88, 100
6, 12, 24, 41, 55, 56, 66, 89, 90, 94
2, 7, 20, 22, 54, 56, 58, 80, 90, 98
3, 23, 34, 52, 59, 62, 69, 74, 88, 90
